compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,transition_object_id,primitive_id,entry_role,transition_entry_class,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,transition_success_probability,transition_chain_compatible_rate,transition_exit_classes_seen,transition_pairs_seen,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_no_cluster_no_merge_82400c282ce4,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_32f0c0c93614,primvar_lift_dwell_arc_transition_object_32f0c0c93614__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_0fdf6e7cdadc,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1383354737929702,0.0,0.003,0.0042965023720533,0.7515962868793363,1.5516415449150889,0.745,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_627e9bb8c7a9,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_4a4dad04372e,primvar_lift_dwell_arc_transition_object_4a4dad04372e__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_8fb811508ee1,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.138644489792222,0.0,0.001,0.0042965023720533,0.752376213937726,1.5518508399291673,1.175,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_d7377287668a,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_580322481a5a,primvar_lift_dwell_arc_transition_object_580322481a5a__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_3988c3b57d55,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1381225228692774,0.0,0.0055,0.0042965023720533,0.7520854284444539,1.5515707098105684,1.11,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_02914d0ac6c6,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_671fc49e6eb0,primvar_lift_dwell_arc_transition_object_671fc49e6eb0__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_306bb8807774,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1381767997246966,0.0,0.005,0.0042965023720533,0.7520510645943789,1.5516020853777115,0.6599999999999999,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_52d308e2e034,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_7613abb2196b,primvar_lift_dwell_arc_transition_object_7613abb2196b__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_c54bdd5f9616,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1384254610996975,0.0,0.003,0.0042965023720533,0.7521064629570772,1.551574333269836,1.125,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_607bdc482f32,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_7e90852d46eb,primvar_lift_dwell_arc_transition_object_7e90852d46eb__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_0f964db17182,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1384416086714102,0.0,0.0025,0.0042965023720533,0.7522284835599243,1.5518602289465016,1.025,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_62f36fddef1d,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_ac1bf8feb2c1,primvar_lift_dwell_arc_transition_object_ac1bf8feb2c1__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_1dd9a12d5f07,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1381357822917202,0.0,0.002,0.0042965023720533,0.7525337969110261,1.551728123617006,0.95,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f1fde16b3e7a,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_acd234c56224,primvar_lift_dwell_arc_transition_object_acd234c56224__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_167bc0000c9d,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1386574876360995,0.0,0.0015,0.0042965023720533,0.7525102203992312,1.5515138096691758,0.8799999999999999,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_66fa836e9ee1,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_adc4b3953af1,primvar_lift_dwell_arc_transition_object_adc4b3953af1__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_41dc4df9eb44,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1383505882177345,0.0,0.0025,0.0042965023720533,0.7519361684145859,1.5517527030875564,0.835,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_23aabac9aaf2,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_cf85319c91f9,primvar_lift_dwell_arc_transition_object_cf85319c91f9__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_797d81a62f64,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1384686643076748,0.0,0.003,0.0042965023720533,0.751677128497675,1.5517915650625271,0.74,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_fc904135fcab,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_029de56b35a7,primvar_lift_dwell_arc_transition_object_029de56b35a7__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_b91b90456da5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1384051007037165,0.0,0.0035,0.0042965023720533,0.7519739059070524,1.5516934031867124,0.625,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_df608a94d2a6,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_1522a3fccc52,primvar_lift_dwell_arc_transition_object_1522a3fccc52__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_745a40589563,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1383472243228385,0.0,0.003,0.0042965023720533,0.7525878266270413,1.551786414531595,1.045,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_ebf703969b43,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_293386b8bd23,primvar_lift_dwell_arc_transition_object_293386b8bd23__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_6ddd0736d768,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1384221044281766,0.0,0.003,0.0042965023720533,0.7521094593253367,1.5518998827561583,1.02,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_be9dd12bf763,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_3884d36e2c1b,primvar_lift_dwell_arc_transition_object_3884d36e2c1b__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_af98af0bb747,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1386525208876727,0.0,0.0,0.0042965023720533,0.7516785971760057,1.551884936283816,0.8599999999999998,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f7c58d879cf4,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_5d831a93ab0b,primvar_lift_dwell_arc_transition_object_5d831a93ab0b__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_f64e3525aab8,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1383040790781873,0.0,0.004,0.0042965023720533,0.7520311626506179,1.5516630382346377,0.735,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_1ba69c7b7515,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_804e01f01aef,primvar_lift_dwell_arc_transition_object_804e01f01aef__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_bfe11605e4f9,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1385099801463328,0.0,0.003,0.0042965023720533,0.751650115876718,1.5515548548384703,0.76,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_ff0c2476112e,no_cluster_no_merge,no-clustering/no-merging,primvar_lift_dwell_arc_transition_object_8ffee7919495,primvar_lift_dwell_arc_transition_object_8ffee7919495__entry_launch_gate,lift_dwell_arc,transition_object,launch_gate,lqrta_lift_dwell_arc_0f4ca72adfe9,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1385078592266462,0.0,0.0015,0.0042965023720533,0.7518964027631226,1.551830365310572,0.54,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
